X,Y,Z,CU_pct,AU_gpt,DENSITY,Hole ID
445680.115536,493132.911665,2800.730230,0.49,0.13,3.02,WP019
445679.439285,493133.061586,2798.854008,0.43,0.08,3.09,WP019
445678.760902,493133.211980,2796.978594,0.35,0.09,2.91,WP019
445678.080390,493133.362846,2795.103990,0.59,0.12,2.89,WP019
445677.397748,493133.514184,2793.230198,0.24,0.03,2.98,WP019
445676.712978,493133.665994,2791.357220,0.34,0.41,2.97,WP019
445676.026082,493133.818275,2789.485060,0.56,0.3,2.83,WP019
445675.337058,493133.971028,2787.613720,0.55,0.3,3.08,WP019
445674.645910,493134.124252,2785.743203,0.85,0.23,2.98,WP019
445673.952637,493134.277946,2783.873510,0.71,0.09,3.06,WP019
445673.257241,493134.432112,2782.004645,0.58,0.17,2.99,WP019
445672.559722,493134.586748,2780.136610,0.37,0.06,3.14,WP019
445671.860297,493134.741807,2778.269323,0.64,0.27,3.07,WP019
445671.160550,493134.896937,2776.402162,0.49,0.06,3.08,WP019
445670.460804,493135.052067,2774.535002,0.42,0.11,3.12,WP019
445669.761058,493135.207197,2772.667841,0.92,0.11,3.21,WP019
445669.061311,493135.362327,2770.800680,0.61,0.1,3.13,WP019
445668.361565,493135.517457,2768.933519,0.41,0.15,3.08,WP019
445667.661818,493135.672587,2767.066358,0.46,0.14,2.97,WP019
445666.962072,493135.827717,2765.199197,1.24,0.18,3.2,WP019
445666.262326,493135.982848,2763.332036,0.82,0.39,3,WP019
445665.562579,493136.137978,2761.464876,0.96,0.42,3.12,WP019
445664.862833,493136.293108,2759.597715,0.74,0.57,3.24,WP019
445664.163086,493136.448238,2757.730554,1.84,0.39,2.98,WP019
445663.463340,493136.603368,2755.863393,0.41,1.28,2.9,WP019
445662.763594,493136.758498,2753.996232,0.41,0.59,2.9,WP019
445662.063847,493136.913628,2752.129071,0.44,0.61,3.07,WP019
445661.364101,493137.068758,2750.261911,0.47,0.6,2.97,WP019
445660.664354,493137.223888,2748.394750,0.39,0.5,2.91,WP019
445659.964608,493137.379018,2746.527589,0.76,1.15,3.06,WP019
445659.264862,493137.534148,2744.660428,0.97,1.34,2.81,WP019
445658.565115,493137.689278,2742.793267,0.5,2.18,3.09,WP019
445657.865369,493137.844408,2740.926106,0.82,0.28,3.15,WP019
445657.165622,493137.999538,2739.058945,0.77,0.36,3.14,WP019
445656.465876,493138.154668,2737.191785,0.92,0.15,3.01,WP019
445655.766130,493138.309798,2735.324624,0.9,0.23,2.91,WP019
445655.066383,493138.464928,2733.457463,0.45,0.17,2.99,WP019
445654.366637,493138.620058,2731.590302,0.48,0.43,3.02,WP019
445653.666890,493138.775188,2729.723141,0.45,0.43,2.85,WP019
445652.967144,493138.930318,2727.855980,0.52,0.51,2.99,WP019
445652.267398,493139.085448,2725.988819,0.88,0.17,3.24,WP019
445651.567651,493139.240578,2724.121659,1.02,0.25,3.08,WP019
445650.867905,493139.395708,2722.254498,0.49,0.36,3.11,WP019
445650.168158,493139.550838,2720.387337,0.45,0.45,3.05,WP019
445649.468412,493139.705969,2718.520176,0.36,1.24,3.01,WP019
445648.768666,493139.861099,2716.653015,0.46,1,3.11,WP019
445648.068919,493140.016229,2714.785854,0.57,1.28,3.04,WP019
445647.369173,493140.171359,2712.918693,0.57,3.44,3.02,WP019
445646.669426,493140.326489,2711.051533,0.41,0.44,2.97,WP019
445645.969680,493140.481619,2709.184372,0.49,0.58,2.96,WP019
445645.269934,493140.636749,2707.317211,0.55,0.83,3.06,WP019
445644.570187,493140.791879,2705.450050,0.78,0.32,3.2,WP019
445643.870441,493140.947009,2703.582889,1.36,0.55,3.4,WP019
445643.170695,493141.102139,2701.715728,1.07,1.73,2.92,WP019
445642.470948,493141.257269,2699.848567,0.73,0.46,3.05,WP019
445641.771202,493141.412399,2697.981407,0.51,0.58,3.05,WP019
445641.071455,493141.567529,2696.114246,0.98,0.22,3.07,WP019
445640.354214,493141.726538,2694.200403,1.02,0.38,3.23,WP019
445294.135068,493888.092987,2967.930840,,,,WP020
445293.440533,493888.088487,2963.991601,0.61,1.44,3.01,WP020
445293.093283,493888.084886,2962.021981,0.74,1.52,2.5,WP020
445292.746045,493888.080386,2960.052360,0.85,3.2,2.42,WP020
445292.398818,493888.074985,2958.082740,0.63,2.68,2.44,WP020
445292.051604,493888.068684,2956.113120,0.6,2.67,2.55,WP020
445291.704401,493888.061483,2954.143501,0.45,2.24,2.42,WP020
445291.357210,493888.053382,2952.173884,0.47,1.34,2.13,WP020
445291.010031,493888.044437,2950.204268,0.65,1.84,2.36,WP020
445290.662860,493888.035164,2948.234652,0.89,2.85,2.78,WP020
445290.315696,493888.025689,2946.265036,1.34,2.06,2.58,WP020
445289.968539,493888.016013,2944.295420,1.79,1.6,3,WP020
445289.621389,493888.006134,2942.325803,2.53,2.02,2.94,WP020
445289.274246,493887.996053,2940.356187,2.23,2.38,2.98,WP020
445288.927110,493887.985771,2938.386570,1.91,2.39,2.99,WP020
445288.579981,493887.975286,2936.416953,1.6,1.54,2.82,WP020
445288.232859,493887.964600,2934.447335,1.82,1.26,3.07,WP020
445287.885744,493887.953712,2932.477718,1.51,4.2,3.28,WP020
445287.538637,493887.942621,2930.508100,1.36,0.82,2.94,WP020
445287.191536,493887.931329,2928.538483,1.82,0.86,2.99,WP020
445286.844442,493887.919835,2926.568865,0.46,0.7,2.67,WP020
445286.497355,493887.908139,2924.599247,0.57,0.73,2.9,WP020
445286.150275,493887.896241,2922.629630,1.7,0.8,2.92,WP020
445285.803203,493887.884142,2920.660012,2.14,1.7,3.02,WP020
445285.456137,493887.871840,2918.690394,5.31,0.83,3,WP020
445285.109078,493887.859336,2916.720776,1.66,0.48,3.15,WP020
445284.762027,493887.846631,2914.751159,1.55,0.84,3.13,WP020
445284.414982,493887.833723,2912.781541,1.66,0.97,3.09,WP020
445284.067945,493887.820614,2910.811924,2.35,0.5,3.04,WP020
445283.720915,493887.807302,2908.842306,1.72,0.38,3.01,WP020
445283.373892,493887.793789,2906.872689,1.96,0.77,3.12,WP020
445283.026875,493887.780074,2904.903072,1.63,0.77,2.98,WP020
445282.679866,493887.766157,2902.933455,1.49,0.68,3.02,WP020
445282.332864,493887.752037,2900.963838,1.83,0.61,3.02,WP020
445281.985869,493887.737717,2898.994221,1.63,0.5,2.96,WP020
445281.638882,493887.723194,2897.024605,1.67,0.82,3.01,WP020
445281.291901,493887.708469,2895.054989,1.64,0.56,3,WP020
445280.944927,493887.693542,2893.085373,2,0.47,3.08,WP020
445280.597966,493887.678333,2891.115757,1.6,0.68,2.94,WP020
445280.251066,493887.662097,2889.146139,1.98,0.94,2.99,WP020
445279.904240,493887.644654,2887.176518,1.41,0.45,3.05,WP020
445279.557487,493887.626003,2885.206895,1.82,1.15,3.06,WP020
445279.210808,493887.606145,2883.237271,2,0.84,3,WP020
445278.864202,493887.585079,2881.267646,2.8,1.02,2.99,WP020
445278.517670,493887.562805,2879.298022,2.19,0.74,2.93,WP020
445278.171213,493887.539324,2877.328399,1.6,0.61,2.93,WP020
445277.824830,493887.514636,2875.358777,0.71,0.63,3.07,WP020
445277.478520,493887.488739,2873.389158,0.89,0.54,2.9,WP020
445277.132289,493887.461636,2871.419542,1.71,0.8,2.74,WP020
445276.786165,493887.433322,2869.449923,0.99,0.52,2.91,WP020
445276.440158,493887.403798,2867.480302,2.8,1.31,3.08,WP020
445276.094267,493887.373064,2865.510679,5.18,2.51,2.96,WP020
445275.748492,493887.341119,2863.541055,2.25,0.8,3.04,WP020
445275.402834,493887.307964,2861.571431,1.15,0.93,3.05,WP020
445275.057292,493887.273599,2859.601806,1.4,1,3.06,WP020
445274.711868,493887.238024,2857.632183,1.83,0.81,3.15,WP020
445274.366560,493887.201239,2855.662561,1.98,0.4,3.02,WP020
445274.021369,493887.163243,2853.692942,2.61,0.44,3.06,WP020
445273.676298,493887.124038,2851.723326,1.66,0.43,3.16,WP020
445273.331377,493887.083630,2849.753708,1.41,0.57,3.08,WP020
445272.986613,493887.042021,2847.784087,1.54,0.47,3.07,WP020
445272.642007,493886.999212,2845.814464,1.7,1.31,3,WP020
445272.297559,493886.955202,2843.844840,2.64,1.07,3.01,WP020
445271.953270,493886.909991,2841.875215,1.26,0.43,3.07,WP020
445271.609138,493886.863580,2839.905591,1.42,1.06,2.94,WP020
445271.265165,493886.815968,2837.935968,1.92,0.49,3.05,WP020
445270.921350,493886.767155,2835.966347,1.59,0.46,3,WP020
445270.577694,493886.717142,2833.996728,2.69,0.6,3.19,WP020
445270.234179,493886.666057,2832.027111,1.96,0.4,3.35,WP020
445269.890650,493886.615084,2830.057495,3.27,0.56,3,WP020
445269.547068,493886.564511,2828.087877,1.96,0.52,3.16,WP020
445269.203433,493886.514339,2826.118259,2.8,2.06,3.01,WP020
445268.859745,493886.464568,2824.148639,3.27,1.16,2.96,WP020
445268.516004,493886.415197,2822.179019,2.13,3.94,3.08,WP020
445268.172210,493886.366227,2820.209397,5.35,2.36,3.04,WP020
445267.828363,493886.317657,2818.239775,3.08,16.12,2.94,WP020
445267.484464,493886.269489,2816.270153,2.3,1.03,3.08,WP020
445267.140511,493886.221720,2814.300530,2.02,0.89,2.97,WP020
445266.796506,493886.174352,2812.330906,9.23,0.64,2.98,WP020
445266.452448,493886.127385,2810.361282,4.19,1.73,2.99,WP020
445266.108338,493886.080819,2808.391658,3,1,3.11,WP020
445265.764174,493886.034653,2806.422034,2.2,0.88,3.04,WP020
445265.419958,493885.988888,2804.452409,2.13,0.88,2.98,WP020
445265.075689,493885.943523,2802.482785,4.07,1.37,3.17,WP020
445264.731367,493885.898559,2800.513160,2.13,0.78,2.96,WP020
445264.386992,493885.853996,2798.543536,1.89,0.65,2.94,WP020
445264.042565,493885.809833,2796.573912,1.87,1.11,3.09,WP020
445263.698085,493885.766071,2794.604288,2.08,0.91,2.63,WP020
445263.353553,493885.722709,2792.634664,1.55,0.51,3.01,WP020
445263.008967,493885.679748,2790.665041,1.42,0.28,3.05,WP020
445262.664330,493885.637188,2788.695418,2.39,0.38,3.09,WP020
445262.319639,493885.595029,2786.725796,1.62,0.51,3.13,WP020
445261.974896,493885.553270,2784.756175,2.19,0.59,2.82,WP020
445261.630100,493885.511911,2782.786554,2.03,0.51,3.09,WP020
445261.285252,493885.470954,2780.816935,1.7,0.92,3,WP020
445260.940351,493885.430396,2778.847316,2.18,0.79,3.08,WP020
445260.595397,493885.390240,2776.877698,2.19,1.03,3.17,WP020
445260.250391,493885.350484,2774.908081,2.17,1,3.06,WP020
445259.905329,493885.311171,2772.938465,1.8,0.92,3.06,WP020
445259.560181,493885.272691,2770.968848,2.72,0.6,3.09,WP020
445259.214939,493885.235139,2768.999229,4.29,0.77,2.98,WP020
445258.869603,493885.198515,2767.029610,3.04,0.74,2.97,WP020
445258.524174,493885.162818,2765.059989,3.3,1.25,3.02,WP020
445258.178652,493885.128049,2763.090369,2,1.06,2.98,WP020
445257.833036,493885.094208,2761.120748,6.08,2.87,3.09,WP020
445257.487326,493885.061295,2759.151129,4.63,0.77,3.04,WP020
445257.141524,493885.029309,2757.181510,2.14,0.56,3.06,WP020
445256.795628,493884.998252,2755.211893,2.83,0.74,3,WP020
445256.449645,493884.968123,2753.242277,3.6,0.68,3.07,WP020
445256.103590,493884.938923,2751.272659,2.51,0.97,3,WP020
445255.757466,493884.910654,2749.303040,3.55,0.59,3.13,WP020
445255.411273,493884.883314,2747.333420,3.2,0.86,3.09,WP020
445255.065010,493884.856904,2745.363800,4.29,1.89,3.02,WP020
445254.718679,493884.831425,2743.394179,1.64,0.37,3.27,WP020
445254.372278,493884.806875,2741.424559,2.37,0.63,3.04,WP020
445254.025808,493884.783255,2739.454940,2.18,0.49,3.05,WP020
445253.679270,493884.760565,2737.485321,1.86,0.55,2.1,WP020
445253.332663,493884.738805,2735.515705,3.08,0.6,3.07,WP020
445252.986007,493884.717762,2733.546089,2.2,0.69,2.96,WP020
445252.639334,493884.697125,2731.576472,2.04,0.63,2.97,WP020
445252.292642,493884.676892,2729.606853,2.53,0.72,3,WP020
445251.945933,493884.657063,2727.637234,3.8,0.74,3.07,WP020
445251.599206,493884.637637,2725.667614,2.97,0.94,3,WP020
445251.252461,493884.618615,2723.697993,3.6,0.57,3.04,WP020
445250.905699,493884.599997,2721.728372,2.09,0.54,3.04,WP020
445250.558919,493884.581782,2719.758750,4.22,1.2,3.08,WP020
445250.212121,493884.563971,2717.789127,2.1,0.25,3.04,WP020
445249.865305,493884.546564,2715.819504,4,0.73,3.17,WP020
445249.518472,493884.529560,2713.849880,2.51,0.6,3.04,WP020
445249.171621,493884.512960,2711.880256,1.87,0.24,3.02,WP020
445248.824752,493884.496764,2709.910632,2.33,0.27,3.05,WP020
445248.477866,493884.480971,2707.941007,2.95,0.51,2.97,WP020
445248.130962,493884.465583,2705.971383,2.4,0.63,3.06,WP020
445247.784040,493884.450597,2704.001758,2.3,0.36,3.05,WP020
445247.437101,493884.436016,2702.032134,1.46,0.22,2.92,WP020
445247.090144,493884.421838,2700.062509,1.97,0.45,3.14,WP020
445246.743170,493884.408064,2698.092885,2.6,0.33,3.09,WP020
445246.396178,493884.394694,2696.123261,2.6,0.54,3.13,WP020
445246.049168,493884.381727,2694.153638,2.67,0.55,3.04,WP020
445245.702141,493884.369164,2692.184015,2.17,0.66,3,WP020
445245.355097,493884.357005,2690.214393,1.87,1.27,3.04,WP020
445245.008035,493884.345249,2688.244771,1.71,0.82,2.98,WP020
445244.660955,493884.333897,2686.275150,2.24,1.08,2.94,WP020
445244.313858,493884.322949,2684.305530,1.8,0.81,3.07,WP020
445243.966743,493884.312405,2682.335911,2.12,1.56,3.25,WP020
445243.619611,493884.302264,2680.366292,1.97,0.93,3.28,WP020
445243.272462,493884.292527,2678.396675,2.3,1.13,3.07,WP020
445242.925295,493884.283194,2676.427059,1.93,0.89,3.07,WP020
445242.578116,493884.274226,2674.457443,2.27,2.43,3.08,WP020
445242.230930,493884.265570,2672.487827,2.73,4.52,2.98,WP020
445241.883740,493884.257225,2670.518210,1.87,4.33,3.02,WP020
445241.536544,493884.249191,2668.548594,1.49,1.04,3.09,WP020
445241.189342,493884.241467,2666.578976,1.8,0.92,3.04,WP020
445240.842135,493884.234054,2664.609359,2.04,0.52,3.05,WP020
445240.494923,493884.226952,2662.639742,1.61,0.74,2.98,WP020
445240.147705,493884.220161,2660.670124,2.27,0.86,3,WP020
445239.800482,493884.213680,2658.700506,2.44,0.7,3.11,WP020
445239.453253,493884.207510,2656.730889,0.61,0.39,3.06,WP020
445239.106019,493884.201651,2654.761271,0.2,0.1,3.06,WP020
445238.758779,493884.196103,2652.791653,0.21,0.05,3.04,WP020
445238.411534,493884.190866,2650.822035,0.38,0.04,2.94,WP020
445238.064284,493884.185939,2648.852418,0.19,0.49,2.96,WP020
445237.717028,493884.181324,2646.882801,0.73,0.23,2.89,WP020
445237.369767,493884.177019,2644.913184,0.57,0.12,2.88,WP020
445237.022501,493884.173025,2642.943567,0.42,0.13,3.04,WP020
445236.675229,493884.169341,2640.973951,0.25,0.43,3.07,WP020
445236.327951,493884.165969,2639.004335,0.37,0.06,2.99,WP020
445235.980487,493884.162951,2637.034751,0.37,0.18,2.94,WP020
445235.631148,493884.160702,2635.065498,0.36,0.03,3.01,WP020
445235.279525,493884.159321,2633.096651,0.35,0.03,2.93,WP020
445234.925620,493884.158807,2631.128213,0.48,0.05,2.91,WP020
445234.569431,493884.159162,2629.160186,0.43,0.05,2.94,WP020
445234.210961,493884.160385,2627.192574,2.3,1.45,2.96,WP020
445233.850210,493884.162475,2625.225380,2.63,2.29,3.05,WP020
445233.487177,493884.165434,2623.258606,1.76,0.72,2.84,WP020
445233.121864,493884.169261,2621.292256,2.13,1.37,2.92,WP020
445232.754271,493884.173956,2619.326333,2.46,2.41,2.91,WP020
445232.384399,493884.179519,2617.360840,2.23,3.99,2.9,WP020
445232.012249,493884.185949,2615.395780,2.57,3.23,3.17,WP020
445231.637820,493884.193248,2613.431156,2.52,2.6,2.84,WP020
445231.261114,493884.201415,2611.466970,2.5,1.85,2.94,WP020
445230.882131,493884.210450,2609.503226,2.63,3.42,3.01,WP020
445230.481978,493884.220783,2607.441723,1.89,0.73,2.96,WP020
445600.861836,493296.808597,2912.198630,,,,WP021
445600.177203,493296.925372,2908.259387,0.52,1.16,,WP021
445599.834708,493296.982608,2906.289762,0.8,2.12,,WP021
445599.492095,493297.039075,2904.320136,1.69,4.45,,WP021
445599.149364,493297.094775,2902.350508,1.55,4.08,1.91,WP021
445598.806514,493297.149707,2900.380880,1.95,1.34,1.81,WP021
445598.463546,493297.203871,2898.411251,1.07,0.51,2.02,WP021
445598.120459,493297.257266,2896.441621,0.62,0.65,2.4,WP021
445597.777254,493297.309894,2894.471991,0.83,0.35,1.86,WP021
445597.433932,493297.361754,2892.502362,0.71,0.45,2.27,WP021
445597.090491,493297.412845,2890.532733,0.54,0.79,2.02,WP021
445596.746932,493297.463169,2888.563105,0.95,2.48,2.51,WP021
445596.403255,493297.512725,2886.593478,0.32,0.73,2.69,WP021
445596.059460,493297.561512,2884.623853,0.42,0.35,2.59,WP021
445595.715547,493297.609532,2882.654229,0.7,0.37,2.69,WP021
445595.371516,493297.656783,2880.684607,0.74,0.4,2.67,WP021
445595.027367,493297.703266,2878.714987,0.94,1.87,2.77,WP021
445594.683101,493297.748982,2876.745371,1,0.91,2.9,WP021
445594.338804,493297.794513,2874.775755,1.99,1.06,2.65,WP021
445593.994563,493297.840445,2872.806138,0.89,0.38,2.92,WP021
445593.650378,493297.886776,2870.836522,0.65,0.55,2.77,WP021
445593.306249,493297.933508,2868.866905,0.43,0.64,2.93,WP021
445592.962177,493297.980640,2866.897287,0.24,0.35,2.81,WP021
445592.618161,493298.028172,2864.927670,0.33,0.45,2.9,WP021
445592.274201,493298.076105,2862.958052,0.58,1.11,2.93,WP021
445591.930297,493298.124437,2860.988434,0.69,0.5,2.88,WP021
445591.586449,493298.173170,2859.018816,0.64,0.5,2.98,WP021
445591.242658,493298.222303,2857.049199,0.84,0.61,3.02,WP021
445590.898923,493298.271836,2855.079581,0.73,0.63,3.06,WP021
445590.555244,493298.321769,2853.109964,0.75,0.36,3.07,WP021
445590.211622,493298.372102,2851.140347,0.74,0.39,3.04,WP021
445589.868056,493298.422836,2849.170731,0.5,0.45,2.88,WP021
445589.524546,493298.473969,2847.201115,1.08,1.65,2.85,WP021
445589.181065,493298.525303,2845.231500,0.54,1.66,3.02,WP021
445588.837583,493298.576637,2843.261884,0.6,1.51,2.82,WP021
445588.494101,493298.627970,2841.292269,0.48,0.75,2.83,WP021
445588.150620,493298.679304,2839.322653,0.49,0.41,3.05,WP021
445587.807138,493298.730638,2837.353038,0.53,0.22,3.28,WP021
445587.463657,493298.781971,2835.383422,1.04,0.23,3.25,WP021
445587.120175,493298.833305,2833.413807,0.37,0.41,3.04,WP021
445586.776693,493298.884639,2831.444191,0.81,0.37,3.23,WP021
445586.433212,493298.935972,2829.474576,0.53,0.11,3.19,WP021
445586.089730,493298.987306,2827.504960,0.31,0.15,3.17,WP021
445585.746248,493299.038640,2825.535345,1.39,0.58,3.23,WP021
445585.402767,493299.089973,2823.565729,0.84,0.21,3.14,WP021
445585.059285,493299.141307,2821.596114,0.47,0.14,2.73,WP021
445584.715804,493299.192641,2819.626498,0.35,0.07,2.76,WP021
445584.372322,493299.243974,2817.656883,0.33,1.26,3.21,WP021
445584.029733,493299.295316,2815.687112,0.63,0.35,3.08,WP021
445583.688929,493299.346674,2813.717032,0.47,0.39,3.04,WP021
445583.349911,493299.398047,2811.746645,1.21,0.22,3.17,WP021
445583.012678,493299.449437,2809.775951,1.23,0.28,3.24,WP021
445582.677232,493299.500842,2807.804953,1.2,0.18,3.25,WP021
445582.343572,493299.552263,2805.833652,0.87,0.33,3.2,WP021
445582.011699,493299.603700,2803.862050,0.3,0.08,3.25,WP021
445581.681612,493299.655153,2801.890149,0.27,0.1,3.13,WP021
445581.353313,493299.706621,2799.917950,0.22,0.07,3.35,WP021
445581.026801,493299.758105,2797.945454,0.18,0.21,3.24,WP021
445580.702077,493299.809604,2795.972664,0.62,0.14,3.34,WP021
445580.379141,493299.861119,2793.999580,0.68,0.36,3.19,WP021
445580.057993,493299.912650,2792.026205,0.54,0.17,3.3,WP021
445579.738633,493299.964196,2790.052541,0.57,0.14,3.32,WP021
445579.421063,493300.015757,2788.078588,1.24,0.09,3.17,WP021
445579.105281,493300.067334,2786.104348,1.5,0.11,3.09,WP021
445578.791289,493300.118926,2784.129824,1.07,0.09,3.23,WP021
445578.479086,493300.170534,2782.155016,0.58,0.14,3.24,WP021
445578.168673,493300.222156,2780.179927,1.24,0.21,3.34,WP021
445577.859855,493300.273833,2778.204588,1.5,0.28,3.23,WP021
445577.551339,493300.325821,2776.229211,1.21,0.26,3.06,WP021
445577.242886,493300.378167,2774.253834,1.44,0.25,3.16,WP021
445576.934495,493300.430872,2772.278456,0.63,0.09,3.13,WP021
445576.626168,493300.483935,2770.303078,0.49,0.08,3.11,WP021
445576.317904,493300.537357,2768.327699,0.52,0.09,3.16,WP021
445576.009704,493300.591137,2766.352321,0.37,0.06,3.29,WP021
445575.701566,493300.645276,2764.376942,0.45,0.14,3.31,WP021
445575.393492,493300.699774,2762.401564,0.99,0.16,3.09,WP021
445575.085481,493300.754630,2760.426185,0.3,0.13,3.21,WP021
445574.777533,493300.809844,2758.450807,0.4,0.27,3.14,WP021
445574.469648,493300.865417,2756.475429,0.33,0.1,3.06,WP021
445574.161827,493300.921348,2754.500051,0.89,0.15,3.15,WP021
445573.854069,493300.977638,2752.524674,0.6,0.13,3.25,WP021
445573.546374,493301.034287,2750.549296,0.76,0.4,3.28,WP021
445573.238743,493301.091293,2748.573920,1.03,0.51,3.23,WP021
445572.931181,493301.148658,2746.598543,0.53,0.18,3.19,WP021
445572.623688,493301.206379,2744.623165,0.65,0.36,3.15,WP021
445572.316265,493301.264458,2742.647787,0.41,0.26,3.24,WP021
445572.008911,493301.322894,2740.672409,0.95,0.37,3.31,WP021
445571.701626,493301.381688,2738.697031,0.66,0.13,3.06,WP021
445571.394411,493301.440839,2736.721652,0.79,0.1,3.28,WP021
445571.087265,493301.500348,2734.746274,0.3,0.11,3.36,WP021
445570.780189,493301.560213,2732.770895,0.38,0.15,3.11,WP021
